Symbol,Date,Open
ajg,3845,48.333
ajg,3866,48.403
ajg,3916,47.846000000000004
ajg,3937,50.068000000000005
ajg,3957,49.663000000000004
ajg,3998,51.675
ajg,4019,53.263000000000005
ajg,4067,56.778999999999996
ajg,4088,55.716
ajg,4108,55.716
ajg,4138,56.81
ajg,4159,58.87
ajg,4179,57.46
ajrd,0,19.85
ajrd,21,19.55
ajrd,181,14.86
ajrd,202,13.64
ajrd,223,14.02
ajrd,273,13.25
ajrd,294,13.68
ajrd,314,14.23
ajrd,394,13.63
ajrd,465,13.49
ajrd,486,13.49
ajrd,699,11.71
ajrd,710,10.74
ajrd,731,11.76
ajrd,801,9.64
ajrd,821,8.5
ajrd,892,7.44
ajrd,913,8.5
ajrd,1135,2.36
ajrd,1156,2.08
ajrd,1206,2.21
ajrd,1227,2.27
ajrd,1247,1.94
ajrd,1277,2.52
ajrd,1298,4.34
ajrd,1319,5.17
ajrd,1339,5.34
ajrd,1410,8.55
ajrd,1451,6.41
ajrd,1472,3.78
ajrd,1490,4.39
ajrd,1520,5.57
ajrd,1541,5.8
ajrd,1561,5.56
ajrd,1582,5.13
ajrd,1632,5.36
ajrd,1653,5.24
ajrd,1674,4.45
ajrd,1724,5.14
ajrd,1745,4.84
ajrd,1765,5.03
ajrd,1795,5.21
ajrd,1806,5.15
ajrd,1827,5.13
ajrd,1875,5.58
ajrd,1896,6.87
ajrd,1946,6.1
ajrd,1967,6.27
ajrd,1987,6.29
ajrd,2008,5.72
ajrd,2038,4.41
ajrd,2059,4.02
ajrd,2079,4.36
ajrd,2100,4.68
ajrd,2150,5.48
ajrd,2191,5.53
ajrd,2212,5.77
ajrd,2302,6.07
ajrd,2323,6.17
ajrd,2373,8.33
ajrd,2394,8.82
ajrd,2415,9.82
ajrd,2435,9.54
ajrd,2465,8.78
ajrd,2486,8.37
ajrd,2506,9.07
ajrd,2568,10.66
ajrd,2586,11.96
ajrd,2820,15.74
ajrd,2841,17.55
ajrd,2891,17.96
ajrd,2971,19.49
ajrd,2992,17.3
ajrd,3012,17.59
ajrd,3083,17.92
ajrd,3104,17.75
ajrd,3326,20.6
ajrd,3347,23.23
ajrd,3397,21.14
ajrd,3418,20.78
ajrd,3438,20.74
ajrd,3468,22.67
ajrd,3489,20.91
ajrd,3510,22.21
ajrd,3530,16.24
ajrd,3601,16.73
ajrd,3642,15.37
ajrd,3663,15.17
ajrd,3682,15.81
ajrd,3712,16.6
ajrd,3733,17.28
ajrd,3753,18.5
ajrd,3774,17.24
ajrd,3824,18.57
ajrd,3845,17.46
ajrd,3866,17.96
ajrd,3916,16.79
ajrd,3937,19.46
ajrd,3957,20.32
ajrd,3998,17.95
ajrd,4019,18.15
ajrd,4067,22.59
ajrd,4088,21.66
ajrd,4108,22.42
ajrd,4138,21.92
ajrd,4159,20.6
ajrd,4179,21.75
ajx,3326,12.237
ajx,3347,12.491
ajx,3397,11.106
ajx,3418,12.18
ajx,3438,12.249
ajx,3468,12.034
ajx,3489,11.494000000000002
ajx,3510,11.442
ajx,3530,10.856
ajx,3601,10.477
ajx,3642,9.854
ajx,3663,9.0711
ajx,3682,8.9459
ajx,3712,10.241
ajx,3733,11.835
ajx,3753,12.708
ajx,3774,12.78
ajx,3824,12.866
ajx,3845,12.882
ajx,3866,12.921
ajx,3916,13.071
ajx,3937,12.834000000000001
ajx,3957,12.468
ajx,3998,12.833
ajx,4019,12.555
ajx,4067,12.828
ajx,4088,12.623
ajx,4108,13.407
ajx,4138,13.75
ajx,4159,14.23
ajx,4179,14.03
ajxa,4108,24.949
ajxa,4138,25.146
ajxa,4179,25.39
ako-a,1674,0.00928
ako-a,1724,22.215
ako-a,1745,23.587
ako-a,1765,22.901999999999997
ako-a,1795,22.066999999999997
ako-a,1806,21.771
ako-a,1827,23.031
ako-a,1875,20.851
ako-a,1896,21.844
ako-a,1946,22.252
ako-a,1967,22.252
ako-a,1987,23.559
ako-a,2008,21.085
ako-a,2038,21.546999999999997
ako-a,2059,20.064
ako-a,2100,21.325
ako-a,2150,19.889
ako-a,2191,21.133000000000003
ako-a,2212,23.179000000000002
ako-a,2302,23.531999999999996
ako-a,2323,23.410999999999998
ako-a,2373,25.97
ako-a,2394,24.55
ako-a,2415,25.218000000000004
ako-a,2435,25.58
ako-a,2465,28.391
ako-a,2486,28.334
ako-a,2506,27.909000000000002
ako-a,2568,29.874000000000002
ako-a,2586,30.133000000000003
ako-a,2820,24.163
ako-a,2841,22.808000000000003
ako-a,2891,19.453
ako-a,2971,15.725
ako-a,2992,17.337
ako-a,3012,17.711
ako-a,3083,17.262999999999998
ako-a,3104,16.936
ako-a,3347,12.113
ako-a,3397,15.463
ako-a,3418,13.905999999999999
ako-a,3438,14.317
ako-a,3468,13.084000000000001
ako-a,3489,14.878
ako-a,3510,15.003
ako-a,3530,16.445
ako-a,3642,14.126
ako-a,3663,14.165999999999999
ako-a,3682,15.175
ako-a,3712,16.313
ako-a,3733,17.877
ako-a,3753,18.363
ako-a,3774,17.194000000000003
ako-a,3824,20.017
ako-a,3845,20.123
ako-a,3866,19.621
ako-a,3916,21.715999999999998
ako-a,3937,21.331
ako-a,3957,20.195
ako-a,3998,20.215
ako-a,4019,19.771
ako-a,4067,22.179000000000002
ako-a,4088,23.244
ako-a,4108,23.343000000000004
ako-a,4138,22.21
ako-b,1674,25.683000000000003
ako-b,1724,27.141
ako-b,1745,28.778000000000002
ako-b,1765,28.489
ako-b,1795,27.986
ako-b,1806,27.914
ako-b,1827,28.388
ako-b,1875,25.607
ako-b,1896,27.05
ako-b,1946,26.269000000000002
ako-b,1967,25.423000000000002
ako-b,1987,27.682
ako-b,2008,24.874000000000002
ako-b,2038,25.144000000000002
ako-b,2059,25.08
ako-b,2079,24.884
ako-b,2100,26.101
ako-b,2150,24.894000000000002
ako-b,2191,25.991
ako-b,2212,28.619
ako-b,2302,29.726
ako-b,2323,30.311999999999998
ako-b,2373,32.244
ako-b,2394,30.236
ako-b,2415,30.932
ako-b,2435,31.9
ako-b,2465,35.774
ako-b,2486,35.404
ako-b,2506,35.598
ako-b,2568,38.042
ako-b,2586,38.609
ako-b,2820,32.997
ako-b,2841,29.939
ako-b,2891,25.553
ako-b,2971,19.355
ako-b,2992,22.348000000000003
ako-b,3012,22.319000000000003
ako-b,3083,21.158
ako-b,3104,19.832
ako-b,3326,15.45
ako-b,3347,14.557
ako-b,3397,20.178
ako-b,3418,17.668
ako-b,3438,18.908
ako-b,3468,16.063
ako-b,3489,18.36
ako-b,3510,17.746
ako-b,3530,19.707
ako-b,3601,16.205
ako-b,3642,14.355
ako-b,3663,16.308
ako-b,3682,17.222
ako-b,3712,18.62
ako-b,3733,19.36
ako-b,3753,20.078
ako-b,3774,18.427
ako-b,3824,22.316
ako-b,3845,22.99
ako-b,3866,21.13
ako-b,3916,23.076
ako-b,3937,22.415
ako-b,3957,21.704
ako-b,3998,22.266
ako-b,4019,21.372
ako-b,4067,24.138
ako-b,4088,24.436
ako-b,4108,25.77
ako-b,4138,24.68
ako-b,4159,24.6765
ako-b,4179,25.51
akp,0,11.307
akp,21,11.234000000000002
akp,181,11.199000000000002
akp,202,11.607000000000001
akp,223,11.585
akp,273,10.334000000000001
akp,294,10.458
akp,314,10.546
akp,394,10.495999999999999
akp,465,10.65
akp,486,10.579
akp,699,9.4962
akp,710,9.897
akp,731,10.213
akp,801,9.924
akp,821,10.054
akp,892,9.587
akp,913,9.558
akp,1135,7.3608
akp,1156,7.8258
akp,1206,8.171
akp,1227,8.0511
akp,1247,7.9597
akp,1277,8.5092
akp,1298,8.7915
akp,1319,9.0864
akp,1339,9.4021
akp,1410,9.066
akp,1451,9.0221
akp,1472,9.1435
akp,1490,9.1571
akp,1520,9.2289
akp,1541,9.2992
akp,1561,9.4547
akp,1582,9.638
akp,1632,9.916
akp,1653,10.197000000000001
akp,1674,10.25
akp,1724,10.073
akp,1745,9.3884
akp,1765,9.4089
akp,1795,9.158
akp,1806,9.0505
akp,1827,9.0365
akp,1875,9.0796
akp,1896,9.0429
akp,1946,9.562000000000001
akp,1967,9.4683
akp,1987,9.693999999999999
akp,2008,9.4158
akp,2038,9.956
akp,2059,10.004
akp,2079,9.776
akp,2100,10.106
akp,2150,10.72
akp,2191,11.370999999999999
akp,2212,11.09
akp,2302,11.65
akp,2323,11.687000000000001
akp,2373,12.414000000000001
akp,2394,12.504000000000001
akp,2415,12.18
akp,2435,12.637
akp,2465,12.481
akp,2486,12.56
akp,2506,12.056
akp,2568,12.002
akp,2586,11.960999999999999
akp,2820,10.179
akp,2841,10.136000000000001
akp,2891,10.224
akp,2971,10.679
akp,2992,10.776
akp,3012,11.036
akp,3083,11.369000000000002
akp,3104,11.355
akp,3326,12.4
akp,3347,12.468
akp,3397,12.509
akp,3418,12.194
akp,3438,12.203
akp,3468,12.124
akp,3489,12.282
akp,3510,12.368
akp,3530,12.587
akp,3601,12.876
akp,3642,13.239
akp,3663,13.808
akp,3682,13.772
akp,3712,14.116
akp,3733,14.27
akp,3753,14.324000000000002
akp,3774,14.140999999999998
akp,3824,14.850999999999999
akp,3845,14.755999999999998
akp,3866,14.946
akp,3916,14.623
akp,3937,13.827
akp,3957,12.992
akp,3998,13.185
akp,4019,13.292
akp,4067,12.966
akp,4088,13.328
akp,4108,13.357999999999999
akp,4138,13.603
akp,4159,13.68
akp,4179,13.55
akr,0,15.842
akr,21,16.165
akr,181,17.995
akr,202,17.805
akr,223,18.44
akr,273,19.421
akr,294,19.769000000000002
akr,314,18.817999999999998
akr,394,20.03
akr,465,20.427
akr,486,21.455
akr,699,19.618
akr,710,18.304000000000002
akr,731,19.024
akr,801,18.706
akr,821,19.769000000000002
akr,892,17.004
akr,913,17.313
akr,1135,7.944
akr,1156,8.3957
akr,1206,10.302
akr,1227,11.232000000000001
akr,1247,10.454
akr,1277,10.866
akr,1298,11.682
akr,1319,12.148
akr,1339,11.872
akr,1410,12.902000000000001
akr,1451,13.862
akr,1472,12.088
akr,1490,13.439
akr,1520,14.305
akr,1541,14.4
akr,1561,14.519
akr,1582,14.026
akr,1632,13.640999999999998
akr,1653,14.255
akr,1674,14.4
akr,1724,15.786
akr,1745,15.454
akr,1765,14.74
akr,1795,14.458
akr,1806,14.343
akr,1827,14.716
akr,1875,15.242
akr,1896,14.882
akr,1946,16.472
akr,1967,16.436
akr,1987,17.033
akr,2008,17.08
akr,2038,17.268
akr,2059,16.252
akr,2079,15.585999999999999
akr,2100,16.627
akr,2150,16.331
akr,2191,17.274
akr,2212,17.991
akr,2302,18.035
akr,2323,19.144000000000002
akr,2373,19.925
akr,2394,20.252
akr,2415,20.926
akr,2435,20.935
akr,2465,21.531999999999996
akr,2486,21.002
akr,2506,21.464000000000002
akr,2568,22.668000000000003
akr,2586,22.721
akr,2820,22.655
akr,2841,22.726999999999997
akr,2891,21.945999999999998
akr,2971,22.872
akr,2992,23.076999999999998
akr,3012,23.89
akr,3083,25.243000000000002
akr,3104,25.160999999999998
akr,3326,30.334
akr,3347,32.02
akr,3397,29.057
akr,3418,28.026999999999997
akr,3438,27.078000000000003
akr,3468,29.432
akr,3489,29.320999999999998
akr,3510,26.4
akr,3530,28.199
akr,3601,29.732
akr,3642,29.831999999999997
akr,3663,30.828000000000003
akr,3682,31.655
akr,3712,33.398
akr,3733,31.849
akr,3753,34.01
akr,3774,32.346
akr,3824,35.225
akr,3845,34.696
akr,3866,35.571999999999996
akr,3916,33.498000000000005
akr,3937,31.443
akr,3957,31.86
akr,3998,31.8
akr,4019,31.171999999999997
akr,4067,30.12
akr,4088,29.989
akr,4108,28.879
akr,4138,26.818
akr,4159,27.105999999999998
akr,4179,27.44
aks,0,10.637
aks,21,10.948
aks,181,12.485
aks,202,11.931
aks,223,12.562000000000001
aks,273,14.360999999999999
aks,294,14.886
aks,314,16.413
aks,394,21.965
aks,465,34.06
aks,486,34.148
aks,699,43.784
aks,710,37.785
aks,731,46.905
aks,801,63.551
aks,821,60.965
aks,892,52.963
aks,913,61.266000000000005
aks,1135,6.641
aks,1156,6.7187
aks,1206,12.757
aks,1227,19.427
aks,1247,18.99
aks,1277,18.173
aks,1298,20.176
aks,1319,21.526999999999997
aks,1339,19.087
aks,1410,19.855
aks,1451,22.247
aks,1472,20.195
aks,1490,21.158
aks,1520,22.256999999999998
aks,1541,18.930999999999997
aks,1561,15.402000000000001
aks,1582,14.206
aks,1632,14.235
aks,1653,13.418
aks,1674,12.679
aks,1724,13.642000000000001
aks,1745,12.796
aks,1765,13.165
aks,1795,15.589
aks,1806,15.11
aks,1827,15.684000000000001
aks,1875,15.071
aks,1896,15.353
aks,1946,15.065999999999999
aks,1967,13.999
aks,1987,15.609000000000002
aks,2008,12.077
aks,2038,9.3196
aks,2059,7.8615
aks,2079,6.8113
aks,2100,7.6315
aks,2150,7.8882
aks,2191,9.68
aks,2212,8.1716
aks,2302,6.25
aks,2323,5.77
aks,2373,5.12
aks,2394,5.83
aks,2415,5.88
aks,2435,4.92
aks,2465,5.2
aks,2486,3.74
aks,2506,4.2
aks,2568,4.11
aks,2586,3.71
aks,2820,4.22
aks,2841,5.41
aks,2891,8.19
aks,2971,6.67
aks,2992,7.17
aks,3012,6.92
aks,3083,8.3
aks,3104,9.0
aks,3326,3.94
aks,3347,4.45
aks,3397,5.23
aks,3418,4.99
aks,3438,3.9
aks,3468,3.16
aks,3489,2.83
aks,3510,2.72
aks,3530,2.45
aks,3601,2.37
aks,3642,1.84
aks,3663,2.19
aks,3682,2.95
aks,3712,4.29
aks,3733,5.05
aks,3753,3.64
aks,3774,4.2
aks,3824,5.44
aks,3845,5.28
aks,3866,4.43
aks,3916,4.99
aks,3937,7.3
aks,3957,9.2
aks,3998,11.14
aks,4019,8.14
aks,4067,8.28
aks,4088,7.06
aks,4108,6.38
aks,4138,6.16
aks,4159,6.26
aks,4179,6.1
al,1946,27.805
al,1967,25.624000000000002
al,1987,24.206999999999997
al,2008,24.109
al,2038,22.087
al,2059,19.31
al,2079,18.549
al,2100,21.039
al,2150,23.104
al,2191,24.656999999999996
al,2212,25.33
al,2302,20.121
al,2323,20.054000000000002
al,2373,18.912
al,2394,21.107
al,2415,22.134
al,2435,20.015
al,2465,20.561999999999998
al,2486,21.744
al,2506,22.261
al,2568,25.487
al,2586,27.006
al,2820,28.232
al,2841,31.151
al,2891,30.531999999999996
al,2971,37.165
al,2992,35.919000000000004
al,3012,35.241
al,3083,35.758
al,3104,33.616
al,3326,36.516999999999996
al,3347,37.204
al,3397,37.688
al,3418,35.569
al,3438,33.635
al,3468,34.109
al,3489,32.373000000000005
al,3510,31.011999999999997
al,3530,30.557
al,3601,31.752
al,3642,24.116999999999997
al,3663,22.515
al,3682,30.021
al,3712,31.675
al,3733,31.991999999999997
al,3753,30.97
al,3774,29.594
al,3824,29.247
al,3845,27.789
al,3866,29.454
al,3916,29.375999999999998
al,3937,32.825
al,3957,35.857
al,3998,35.731
al,4019,36.359
al,4067,38.934
al,4088,36.798
al,4108,38.185
al,4138,36.439
al,4159,37.27
al,4179,38.31
aldw,2486,11.499
aldw,2506,13.288
aldw,2568,16.29
aldw,2586,17.074
aldw,2820,10.966
aldw,2841,7.3319
aldw,2891,11.837
aldw,2971,11.619000000000002
aldw,2992,11.446
aldw,3012,12.935
aldw,3083,12.198
aldw,3104,12.828
aldw,3326,14.852
aldw,3347,15.013
aldw,3397,18.307000000000002
aldw,3418,16.04
aldw,3438,17.78
aldw,3468,17.913
aldw,3489,20.125
aldw,3510,22.085
aldw,3530,20.464000000000002
aldw,3601,20.835
aldw,3642,15.387
aldw,3663,10.68
aldw,3682,9.951
aldw,3712,11.071
aldw,3733,9.3685
aldw,3753,8.8665
aldw,3774,8.7184
aldw,3824,8.6072
aldw,3845,8.3111
aldw,3866,11.088
aldw,3916,8.1328
aldw,3937,8.1246
aldw,3957,8.8414
aldw,3998,9.587
aldw,4019,9.616
aldw,4067,9.3946
aldw,4088,8.6214
aldw,4108,8.9113
aldw,4138,11.08
aldw,4159,10.48
aldw,4179,11.06
alex,0,24.926
alex,21,23.191
alex,181,18.914
alex,202,19.982
alex,223,20.289
alex,273,21.683000000000003
alex,294,21.075
alex,314,20.84
alex,394,23.195
alex,465,25.522
alex,486,25.239
alex,699,25.013
alex,710,21.075
alex,731,21.6
alex,801,21.435
alex,821,23.598000000000003
alex,892,21.339000000000002
alex,913,20.508000000000003
alex,1135,8.2983
alex,1156,8.8497
alex,1206,10.725999999999999
alex,1227,12.01
alex,1247,11.204
alex,1277,13.902999999999999
alex,1298,13.277000000000001
alex,1319,15.308
alex,1339,15.089
alex,1410,15.497
alex,1451,16.227
alex,1472,14.975999999999999
alex,1490,15.3
alex,1520,15.53
alex,1541,16.86
alex,1561,15.956
alex,1582,15.032
alex,1632,15.304
alex,1653,15.857999999999999
alex,1674,16.317
alex,1724,16.555999999999997
alex,1745,16.926
alex,1765,16.621
alex,1795,18.934
alex,1806,19.227999999999998
alex,1827,19.049
alex,1875,19.039
alex,1896,24.999000000000002
alex,1946,23.175
alex,1967,22.052
alex,1987,24.119
alex,2008,23.116999999999997
alex,2038,20.227
alex,2059,19.165
alex,2079,17.552
alex,2100,19.123
alex,2150,19.613
alex,2191,22.693
alex,2212,21.738000000000003
alex,2302,23.47
alex,2323,25.473000000000003
alex,2373,31.487
alex,2394,29.488000000000003
alex,2415,29.528000000000002
alex,2435,28.99
alex,2465,27.824
alex,2486,27.901
alex,2506,28.598000000000003
alex,2568,34.425
alex,2586,34.366
alex,2820,39.760999999999996
alex,2841,35.688
alex,2891,40.266999999999996
alex,2971,43.43
alex,2992,39.15
alex,3012,36.686
alex,3083,40.989
alex,3104,37.529
alex,3326,38.028
alex,3347,42.248000000000005
alex,3397,41.64
alex,3418,39.556999999999995
alex,3438,39.18
alex,3468,37.364000000000004
alex,3489,35.101
alex,3510,34.657
alex,3530,34.014
alex,3601,34.157
alex,3642,30.087
alex,3663,29.83
alex,3682,33.393
alex,3712,35.961999999999996
alex,3733,37.271
alex,3753,35.771
alex,3774,37.2
alex,3824,37.59
alex,3845,40.9
alex,3866,39.894
alex,3916,37.356
alex,3937,41.948
alex,3957,43.952
alex,3998,43.662
alex,4019,44.748999999999995
alex,4067,44.781000000000006
alex,4088,44.082
alex,4108,45.949
alex,4138,40.27
alex,4159,42.03
alex,4179,41.0
alfi,3601,19.769000000000002
alfi,3642,19.552
alfi,3663,18.792
alfi,3682,19.119
alfi,3733,20.081
alfi,3774,19.447
alfi,3824,20.111
alfi,3845,20.23
alfi,3866,20.25
alfi,3916,20.448
alfi,3998,19.6462
alfi,4159,22.87
alj,0,16.198
alj,21,15.605
alj,181,27.772
alj,202,31.226
alj,223,23.92
alj,273,22.261
alj,294,23.756
alj,314,24.324
alj,394,22.476999999999997
alj,465,29.339000000000002
alj,486,32.239000000000004
alj,699,22.664
alj,710,17.524
alj,731,14.87
alj,801,12.350999999999999
alj,821,10.975999999999999
alj,892,7.6809
alj,913,6.977
alj,1135,8.7744
alj,1156,10.724
alj,1206,9.763
alj,1227,9.809
alj,1247,8.4833
alj,1277,7.9321
alj,1298,7.6569
alj,1319,7.9969
alj,1339,7.9646
alj,1410,5.5606
alj,1451,6.2487
alj,1472,5.6576
alj,1490,5.6658
alj,1520,5.7064
alj,1541,5.8518
alj,1561,5.3095
alj,1582,5.6254
alj,1632,5.3014
alj,1653,5.0832
alj,1674,4.4355
alj,1724,4.6134
alj,1745,4.4922
alj,1765,4.5569
alj,1795,4.8014
alj,1806,5.0102
alj,1827,6.3377
alj,1875,9.624
alj,1896,11.152999999999999
alj,1946,9.901
alj,1967,8.2913
alj,1987,9.4943
alj,2008,10.095
alj,2038,7.7512
alj,2059,6.2394
alj,2079,5.7661
alj,2100,5.8092
alj,2150,7.1202
alj,2191,8.031
alj,2212,9.1412
alj,2302,6.5997
alj,2323,6.5964
alj,2373,9.1334
alj,2394,10.72
alj,2415,11.192
alj,2435,11.349
alj,2465,10.943
alj,2486,11.407
alj,2506,11.565
alj,2568,17.250999999999998
alj,2586,16.137999999999998
alj,2820,9.792
alj,2841,8.8755
alj,2891,13.809000000000001
alj,2971,13.55
alj,2992,12.472000000000001
alj,3012,14.002
alj,3083,10.593
alj,3104,10.995999999999999
alj,3326,12.607999999999999
alj,3347,14.722000000000001
alj,3397,15.183
alj,3418,15.945
alj,3438,17.021
alj,3468,16.608
alj,3489,18.65
alj,3510,16.299
alj,3530,16.477999999999998
alj,3601,14.610999999999999
alj,3642,10.800999999999998
alj,3663,9.2794
alj,3682,9.0467
alj,3712,9.2411
alj,3733,9.806000000000001
alj,3753,8.1957
alj,3774,7.0851
alj,3824,6.4161
alj,3845,6.4726
alj,3866,7.8741
alj,3916,7.7874
alj,3937,7.8644
alj,3957,9.095
alj,3998,11.86
alj,4019,11.04
alj,4067,12.645999999999999
alj,4088,11.46
alj,4108,11.954
alj,4138,12.61
alj,4159,12.92
ally,2992,23.554000000000002
ally,3012,24.026
ally,3083,22.914
ally,3104,22.53
ally,3326,20.455
ally,3347,20.653000000000002
ally,3397,22.274
ally,3418,22.364
ally,3438,22.236
ally,3468,22.6
ally,3489,20.83
ally,3510,20.594
ally,3530,20.073
ally,3601,19.178
ally,3642,15.4
ally,3663,15.607000000000001
ally,3682,17.368
ally,3712,17.938
ally,3733,18.115
ally,3753,16.836
ally,3774,17.467
ally,3824,17.172
ally,3845,18.464000000000002
ally,3866,19.817999999999998
ally,3916,18.988
ally,3937,17.849
ally,3957,19.417
ally,3998,19.982
ally,4019,21.269000000000002
ally,4067,21.199
ally,4088,19.406
ally,4108,19.82
ally,4138,18.73
ally,4159,20.24
ally,4179,20.83
ally_a,3326,26.03
ally_a,3347,26.255
ally_a,3397,25.91
ally_a,3418,25.999000000000002
ally_a,3438,26.03
ally_a,3468,26.21
ally_a,3489,25.57
ally_a,3510,25.51
ally_a,3530,25.505
ally_a,3601,25.4
ally_a,3642,25.25
ally_a,3663,23.86
ally_a,3682,24.28
ally_a,3712,24.44
ally_a,3733,24.57
ally_a,3753,24.61
ally_a,3774,25.05
ally_a,3824,25.05
ally_a,3845,25.3
ally_a,3866,25.25
ally_a,3916,25.56
ally_a,3937,25.02
ally_a,3957,25.13
ally_a,3998,25.57
ally_a,4019,25.7
ally_a,4067,25.54
ally_a,4088,25.41
ally_a,4108,25.54
ally_a,4138,25.54
ally_a,4159,25.75
ally_a,4179,26.17
all_a,2100,18.385
all_a,2150,17.75
all_a,2191,20.407
all_a,2212,21.491999999999997
all_a,2302,20.638
all_a,2323,21.465999999999998
all_a,2373,22.568
all_a,2394,22.954
all_a,2415,22.77
all_a,2435,23.128
all_a,2465,23.901999999999997
all_a,2486,23.69
all_a,2506,24.314
all_a,2568,24.775
all_a,2586,24.406999999999996
all_a,2820,25.174
all_a,2841,25.015
all_a,2891,25.171
all_a,2971,25.778000000000002
all_a,2992,26.068
all_a,3012,26.346999999999998
all_a,3083,26.503
all_a,3104,26.396
all_a,3326,25.96
all_a,3347,25.85
all_a,3397,25.68
all_a,3418,25.19
all_a,3438,24.66
all_a,3468,25.22
all_a,3489,25.69
all_a,3510,25.37
all_a,3530,25.25
all_a,3601,26.18
all_a,3642,25.78
all_a,3663,25.56
all_a,3682,25.8861
all_a,3712,26.17
all_a,3733,26.66
all_a,3753,26.8925
all_a,3774,26.93
all_a,3824,27.2
all_a,3845,27.55
all_a,3866,27.26
all_a,3916,26.63
all_a,3937,24.95
all_a,3957,24.9
all_a,3998,25.75
all_a,4019,25.6
all_a,4067,25.44
all_a,4088,26.04
all_a,4108,26.0279
all_a,4138,26.13
all_a,4159,26.22
all_a,4179,26.1
all_b,2100,17.249000000000002
all_b,2150,16.15
all_b,2191,19.092
all_b,2212,20.127
all_b,2302,19.574
all_b,2323,19.746
all_b,2373,21.198
all_b,2394,22.279
all_b,2415,22.496
all_b,2435,22.323
all_b,2465,22.823
all_b,2486,22.924
all_b,2506,23.331999999999997
all_b,2568,23.223000000000003
all_b,2586,23.913
all_b,2820,25.41
all_b,2841,25.089000000000002
all_b,2891,25.590999999999998
all_b,2971,25.991
all_b,2992,26.26
all_b,3012,26.028000000000002
all_b,3083,26.791999999999998
all_b,3104,26.372
all_b,3326,26.05
all_b,3347,25.93
all_b,3397,26.16
all_b,3418,25.8
all_b,3438,25.16
all_b,3468,26.01
all_b,3489,25.9
all_b,3510,25.51
all_b,3530,25.44
all_b,3601,25.56
all_b,3642,25.27
all_b,3663,24.6
all_b,3682,25.24
all_b,3712,26.0
all_b,3733,26.22
all_b,3753,26.13
all_b,3774,26.1
all_b,3824,27.42
all_b,3845,28.16
all_b,3866,28.04
all_b,3916,27.56
all_b,3937,25.15
all_b,3957,25.84
all_b,3998,26.39
all_b,4019,26.34
all_b,4067,26.55
all_b,4088,27.3
all_b,4108,27.68
all_b,4138,28.04
all_b,4159,28.1
all_b,4179,28.01
all_c,2820,23.006
all_c,2841,23.244
all_c,2891,23.863000000000003
all_c,2971,24.096999999999998
all_c,2992,24.395
all_c,3012,24.815
all_c,3083,25.706
all_c,3104,25.706
all_c,3326,27.39
all_c,3347,27.64
all_c,3397,27.1
all_c,3418,26.9
all_c,3438,26.5
all_c,3468,26.95
all_c,3489,27.18
all_c,3510,26.7
all_c,3530,26.52
all_c,3601,27.42
all_c,3642,27.46
all_c,3663,26.9
all_c,3682,27.67
all_c,3712,27.83
all_c,3733,27.92
all_c,3753,27.98
all_c,3774,28.14
all_c,3824,27.8
all_c,3845,28.08
all_c,3866,27.9
all_c,3916,27.21
all_c,3937,26.17
all_c,3957,26.18
all_c,3998,26.14
all_c,4019,26.36
all_c,4067,26.64
all_c,4088,26.95
all_c,4108,27.25
all_c,4138,27.05
all_c,4159,27.52
all_c,4179,27.1
all_d,2891,23.146
all_d,2971,23.986
all_d,2992,24.271
all_d,3012,24.737
all_d,3083,25.134
all_d,3104,25.299
all_d,3326,27.03
all_d,3347,27.24
all_d,3397,26.84
all_d,3418,26.6
all_d,3438,26.17
all_d,3468,26.48
all_d,3489,26.648000000000003
all_d,3510,26.61
all_d,3530,26.7
all_d,3601,27.56
all_d,3642,26.9
all_d,3663,27.03
all_d,3682,27.7626
all_d,3712,27.66
all_d,3733,27.73
all_d,3753,27.9
all_d,3774,28.1
all_d,3824,28.39
all_d,3845,28.66
all_d,3866,28.07
all_d,3916,27.35
all_d,3937,26.16
all_d,3957,26.21
all_d,3998,26.3
all_d,4019,26.6
all_d,4067,26.99
all_d,4088,27.38
all_d,4108,27.65
all_d,4138,27.25
all_d,4159,27.62
all_d,4179,27.31
all_e,2971,23.604
all_e,2992,23.964000000000002
all_e,3012,24.436999999999998
all_e,3083,25.043000000000003
all_e,3104,25.179000000000002
all_e,3326,27.02
all_e,3347,27.22
all_e,3397,26.94
all_e,3418,26.73
all_e,3438,26.33
all_e,3468,26.64
all_e,3489,26.8
all_e,3510,26.53
all_e,3530,26.58
all_e,3601,27.41
all_e,3642,27.22
all_e,3663,26.77
all_e,3682,27.64
all_e,3712,27.57
all_e,3733,27.6
all_e,3753,28.01
all_e,3774,28.14
all_e,3824,28.36
all_e,3845,28.49
all_e,3866,28.13
all_e,3916,27.38
all_e,3937,26.18
all_e,3957,26.16
all_e,3998,26.24
all_e,4019,26.61
all_e,4067,26.85
all_e,4088,27.43
all_e,4108,27.63
all_e,4138,27.38
all_e,4159,27.61
all_e,4179,27.38
all_f,3083,24.99
all_f,3104,24.546
all_f,3326,26.44
all_f,3347,26.51
all_f,3397,26.25
all_f,3418,26.08
all_f,3438,25.284000000000002
all_f,3468,26.01
all_f,3489,26.22
all_f,3510,26.15
all_f,3530,26.08
all_f,3601,26.6
all_f,3642,26.23
all_f,3663,26.35
all_f,3682,27.09
all_f,3712,26.95
all_f,3733,27.58
all_f,3753,27.96
